voltage,current,temperature,oil_level,vibration,power_factor,frequency,harmonics,load_factor,fault_type
433.0,266.6744892330835,62.472788631040686,75.92964354674432,1.2091730371927274,0.9515801802848811,50.10606924631803,2.11874262581097,0.7241582264182563,0
433.0,266.6744892330835,56.283573763941206,83.20843385612261,1.9180673682685159,0.9872155610823833,50.14782521148225,1.5602660798766217,0.7789882811537125,0
433.0,266.6744892330835,62.128992755961605,75.52407702362345,2.7950788595054252,0.9594328390889614,50.064755810901374,2.268013267452429,0.6775666204652899,0
433.0,266.6744892330835,62.25370909229465,72.62241991376436,2.0287064738781853,0.9331178453518251,50.13588166333327,1.8568267419170401,0.6395778211452866,0
433.0,266.6744892330835,64.15964605397235,80.85552597394896,1.7640401293549295,0.9543441295578613,49.95281224758821,1.7219094270990059,0.5603252779817077,0
433.0,266.6744892330835,64.2835837064146,78.19818595625125,1.8459110233626066,0.9352514106704644,50.04627243136411,1.479574923360052,0.8936754672549553,0
433.0,266.6744892330835,58.37194862248706,77.68638361525485,1.7525532862173594,0.949010408944336,49.93546777908025,1.1996944954861832,0.6743093909488403,0
433.0,266.6744892330835,73.42342482302811,74.80905406872746,2.071025045958784,0.9707431692988925,49.96902568965174,1.4150914839144955,0.685370050069925,0
455.5379941155135,266.6744892330835,71.86188898273623,77.96664172101984,2.5767659360039343,0.9424997874326037,49.93058540464925,2.0549300365216245,0.7840615251288359,1
433.0,266.6744892330835,73.19429993186976,80.67570605841681,2.0832147679015804,0.9661511126321085,50.092415238308554,2.4064282321190493,0.7718683092276141,0
433.0,266.6744892330835,60.757396503060434,77.19126491516613,2.1665866474199125,0.9448419567091291,49.65218307863634,1.8658684690252436,0.6760381230570647,0
433.0,266.6744892330835,67.06856399976037,84.02626551291775,0.6956059951578122,0.9368982943235183,50.05937421758412,2.606407536841343,0.8437072520315178,0
433.0,266.6744892330835,65.27035437130243,80.72105346823243,2.4116762581394826,0.9910490548349098,50.025119497221965,1.773101667513922,0.7733465796480241,0
433.0,266.6744892330835,66.10037164401811,74.34834953229831,2.4843142423136726,0.9629146557744649,50.12121564332251,1.9279753508627402,0.8366070516042797,0
433.0,266.6744892330835,66.87794033995823,75.88523186083063,2.2425470558066376,0.908749486521765,50.2341975202513,1.4490726000091196,0.5976839129528239,0
433.0,266.6744892330835,61.23776649836566,85.02124447817415,2.021851334042137,0.971473640241975,50.007604803989636,2.1764799877694507,0.6591945956429562,0
433.0,266.6744892330835,63.820700959246615,79.769708272915,2.8414632321864683,0.997632735890159,50.07860339557121,1.8564299512883073,0.699676251433425,0
433.0,266.6744892330835,113.21704479275715,77.29965302577826,2.0612527491697596,0.9894692178320511,49.96209423538177,1.4702104268916756,0.6281510358713414,4
433.0,266.6744892330835,62.26360081831239,76.31583794262913,3.187070871700298,0.943785514707656,49.937347581731146,0.9039349718790106,0.6763587827742353,0
433.0,266.6744892330835,80.3944040422762,83.35872473430373,1.9360412042596167,0.9308891911879914,49.83935536797424,2.1017318179336115,0.8076556963055765,0
433.0,266.6744892330835,59.693686835267044,78.03687996166096,1.6133875147735885,0.9429842150965426,50.02182227325311,2.45528206118554,0.7313094877439591,0
433.0,266.6744892330835,65.38684153823809,77.4161473960152,2.7615620386348287,0.9607782008736931,49.89627538456735,1.904830660958196,0.7492027358683382,0
433.0,266.6744892330835,55.43111209865822,82.82385373418143,2.013845465808106,0.9525473095707431,49.963857716057305,1.8807533163079708,0.8895731935928564,0
383.8110972364776,266.6744892330835,62.03803037880566,77.40802769096055,2.0242608139724134,0.9333809976717792,50.027045682577985,1.9748809452754315,0.6849357430878172,2
433.0,266.6744892330835,69.07925810244545,81.70026778075648,2.142990083094142,0.9856622567075011,50.124197059800984,1.9571184153835832,0.7491209443696645,0
433.0,266.6744892330835,74.23490165723801,80.79786580806329,1.893263681546333,0.9527701592477688,50.0764252198609,2.0053990824048498,0.8140582006949151,0
433.0,266.6744892330835,75.33522000875689,74.16518212888775,1.2998922244932323,0.9545932492846627,49.941741908436505,2.1304532169158366,0.5770419906990853,0
433.0,266.6744892330835,63.93396436547418,80.47860021719217,2.225757971009485,0.9628760520340863,50.068396163747444,1.9277379573230478,0.9889878272218323,0
433.0,266.6744892330835,65.91755911543868,81.059472869668,2.265958446109423,0.9639270225330497,50.05161247285777,2.237746820724587,0.6991594045106247,0
433.0,266.6744892330835,63.62977821384485,81.824341673655,2.854646247364811,0.9664980037225747,50.17723779869776,1.8008133049115258,0.8153399737914886,0
433.0,266.6744892330835,74.99024771143515,75.26143772806222,1.394749420465316,0.9177317868889842,49.92528921110598,2.0274596493261283,0.8207924366969673,0
433.0,266.6744892330835,71.07361029843274,77.35740906653521,1.559060552477968,0.9602520994475243,49.99872558495116,2.527197607924557,0.5210938743067002,0
433.0,266.6744892330835,100.99500767485874,81.1635346445914,2.329352562854877,0.9318168476582974,50.16420961711074,1.9805938586399867,0.8328153490390106,4
433.0,266.6744892330835,59.90690275947756,88.92859078446492,2.707125631306207,0.9405282243804578,50.00272647048189,1.9324498460425312,0.7555155876418612,0
433.0,266.6744892330835,59.11107229253823,77.95921523841828,1.1602703589991048,0.9378987384801619,50.076191898643565,2.10632788119151,0.8218098548251682,0
433.0,266.6744892330835,68.21676965527035,84.69411375480058,2.602485323650374,0.9634485003779019,49.93701283543792,1.9082654232017682,0.5521318895941268,8
433.0,266.6744892330835,67.09419706934243,78.83213542481752,1.3825278032312933,0.9280128835033582,50.053776595840695,1.32064424271897,0.6872581115622522,0
433.0,266.6744892330835,67.37659430106153,83.95651586327232,1.894991650812453,0.9310492042542817,49.844425002412834,0.6076821776089498,0.6703497041342412,0
433.0,266.6744892330835,64.04544254305829,80.93892245545055,1.4028647865771235,0.9555436315871749,49.92816965838293,2.4529438057452513,0.705652010751471,0
433.0,266.6744892330835,64.81482043140441,81.288344736151,2.5536619481218077,0.9535191331444248,49.866037150180624,2.074445113826112,0.7578408922506077,0
433.0,266.6744892330835,71.74852313655347,79.01114797458078,1.7759864300998847,0.9075180385133965,49.85662914275381,2.7326948777595472,0.6629135352353671,0
433.0,266.6744892330835,66.17407043397783,85.45405882388334,1.232660759008622,1.0059206541667054,50.15917173231882,1.991038213219073,0.5585356863040551,8
433.0,266.6744892330835,69.16611938810371,76.02038295167073,1.8190545143834982,0.9486082035417398,50.048531599656044,1.6136664288632645,0.7350122033237538,0
433.0,266.6744892330835,62.37739866860113,81.46812368368376,1.3889360955540273,0.9642599686034478,49.97596746018419,1.8125895962252012,0.8221672064043235,0
433.0,266.6744892330835,73.23198621339986,76.97873190708121,1.671383340941253,0.9312528863555335,49.83302208279316,2.8823434671313595,0.7734652005155086,0
433.0,266.6744892330835,61.4782815472862,75.77461611090932,1.2216854132380481,0.9621201990269127,49.87195706475037,2.8773970909921824,0.697727697948096,0
433.0,266.6744892330835,69.85911345086367,79.90712524809028,1.8321424635567145,0.9769208841492943,50.21552395384331,2.3361286422068863,0.5746530583749336,0
433.0,266.6744892330835,65.09216966532696,81.04274511608502,1.7301201598453193,0.9344339054919537,50.01958452550977,1.510813611192484,0.7670865438127941,0
433.0,266.6744892330835,62.65426139902533,81.58081223789537,2.8102667225829387,0.9814098927052227,49.89962421084366,2.2551481947911616,0.9505574045639953,0
433.0,266.6744892330835,61.875907111521606,80.0782731506325,2.2588295102345617,0.9354851237369306,50.01867667644771,1.6223085338233387,0.5659125768668354,0
433.0,266.6744892330835,71.70655959850068,77.34866663340719,2.286983479600838,0.9149285256418263,50.208131465676516,1.8477231807563712,0.597598475827297,0
433.0,175.52330142846438,62.12181086881113,80.36602944393609,3.2800422691343973,0.948078802005507,50.11492733262857,1.6484117874370563,0.6641642219818785,9
433.0,266.6744892330835,60.27654656231785,86.90873569316933,2.492861358411782,0.9381107090372355,50.02175079056936,2.972935642413842,0.5275177241837044,8
433.0,266.6744892330835,69.18848719200244,84.10395592232724,2.677422586186625,0.9705728526060613,50.01449374147812,19.992241994790017,0.8784533033933895,7
433.0,266.6744892330835,61.33529940610562,78.91561782572171,1.5903678032225987,0.9623141749832907,49.98039973687577,1.518096244951391,0.6249003669018153,0
433.0,266.6744892330835,71.73927890664518,83.89221834458787,2.451127336694596,0.9097616399359245,50.10188869952225,1.9749404121623746,0.8856633382183454,0
433.0,266.6744892330835,71.66929809880358,80.95344519688742,3.0211982113570364,0.9597035021045918,50.014529623974106,2.8567869954111025,0.5419982439153098,0
433.0,266.6744892330835,66.28080729216913,79.94035516913341,2.320451924704618,0.9465617325785648,49.99757227201081,1.7223880004356191,0.7281896101626056,0
433.0,266.6744892330835,63.668413357386484,78.00639521107337,2.8688647143722297,0.9533695231882996,49.999113597734365,1.932663622958701,0.6822290994374954,0
433.0,266.6744892330835,57.04342752062046,81.90989445323845,1.8774651908418318,0.9323368550980704,49.935144814394064,2.400928666020083,0.7954563482299655,0
433.0,266.6744892330835,77.26175107250515,78.02175976564699,1.7618111495153164,0.9619461208293061,49.98717884739049,1.749430016360715,0.8331542757709282,3
433.0,266.6744892330835,77.50849106430222,81.4088623681265,1.1504963975781661,0.9535475078367909,49.81691846258063,3.58368583603208,0.6250824938675951,0
433.0,266.6744892330835,71.89137393167861,82.05075723560324,1.9334709576644658,0.9725135756873925,49.85061703587858,1.6419719396330028,0.741289115663761,0
433.0,266.6744892330835,65.62577348531444,80.68893553081394,1.5171912000614243,0.9329317192050068,50.00455921644701,1.6845039350630264,0.7430977485003771,0
433.0,266.6744892330835,65.75684737285188,82.58839095737147,2.272333722159195,0.9903377508837383,50.04094134178691,2.3189866350753867,0.7543271694744289,0
433.0,266.6744892330835,63.66881233919271,79.1940918248381,1.41555186712914,0.9351497129828611,49.907173054858355,2.297184404461585,0.712170711646297,0
491.0118880844585,266.6744892330835,62.290504378057264,81.91667313781032,2.783653933319476,0.9568621816590351,49.92179043147275,1.6924909943301019,0.7458378506707484,1
433.0,266.6744892330835,63.045307151673875,77.98870529886122,1.9767898146293001,0.9434017052973305,49.96488593061792,2.5536942141693566,0.7216890998764747,0
403.0063155595968,266.6744892330835,67.59319823806783,78.1258798305137,2.375951309016349,0.9695379815607412,49.930457837011005,1.9792149512287378,0.8270425217116641,2
433.0,266.6744892330835,72.8276201461717,79.80274921678104,1.7224002366534008,0.9876231413888118,49.85519860995838,0.900597021689959,0.694107815272841,0
433.0,266.6744892330835,70.60926594713425,83.93163147407664,1.8887936107722172,0.9270608274253311,49.9885409699692,2.316633751151788,0.814863633472096,0
433.0,266.6744892330835,64.77206991822251,80.73001834796807,1.8793819710718351,0.9570411079302859,49.87484605758095,2.72188230203663,0.597447482907526,0
433.0,266.6744892330835,66.34834678698536,79.30983069321086,2.3538577706248103,0.9644508016058015,50.04599290258221,2.303757163574752,0.8005501810611491,0
433.0,266.6744892330835,64.55132152856386,84.32035164634841,1.661803848970365,0.7488888195928112,49.99598420493557,1.284612448940976,0.769652116970147,6
433.0,266.6744892330835,74.81411317022729,78.84481921442148,2.164247685064908,0.9485543304385915,50.09018248003617,2.6373386692823795,0.6046573502725594,0
433.0,266.6744892330835,63.38321893856896,80.14281065544306,1.2637458109794957,0.9482060874638494,50.11834142495392,1.6696463758714322,0.8439848103529687,0
433.0,266.6744892330835,62.6444591384865,83.22537282565187,2.316058050634189,0.9304246670427749,50.03518910679065,2.0663903491320776,0.7562502733249474,0
433.0,266.6744892330835,72.37926640243643,84.57105259832181,2.185979950379249,0.9465613661927096,50.01462480078189,2.26106017862754,0.7710567977628585,0
433.0,266.6744892330835,68.2570464046351,85.92963282118468,2.675739214736754,0.959282693204466,49.94202990885264,1.9879475609237494,0.7164587856305807,0
433.0,266.6744892330835,73.66107626242824,83.22524846310789,3.184279563989596,0.94151922836001,49.9646573256264,0.98666893512833,0.9185648301419165,0
433.0,266.6744892330835,67.52995554979768,74.00776596962147,1.5783134227303095,0.9497290090390508,49.863030182031494,1.7629128417850481,0.7313943494857118,0
433.0,266.6744892330835,70.65626395198869,79.17575751447674,2.6922210558428232,0.9651491149863408,50.002859677671836,2.7901162936754105,0.7982271890702942,0
433.0,266.6744892330835,64.58574542597054,78.8805044533604,2.754862899224215,0.9828100678577587,50.05997838559647,2.5667733872513527,1.009357150385886,0
433.0,266.6744892330835,61.63755263434858,73.14554128302328,1.7552302781542481,0.9624511266668516,49.952369935903114,2.694156350716904,0.6611789244552752,0
433.0,266.6744892330835,51.9507910350855,81.13570660428475,1.9463370022017117,0.9352809616159994,49.980006015140965,1.576238253455095,0.6114414913517311,0
433.0,266.6744892330835,66.34108404138848,77.8591503327777,1.5630248272542873,0.9174756457082252,50.17167654803144,2.7688057800370207,0.9311692056119026,0
433.0,266.6744892330835,64.24790072769083,82.98664575608683,1.7043483924539846,0.910956295571931,49.91130019392705,2.2120702095394953,0.6733046761117568,0
433.0,266.6744892330835,61.289901292215106,76.08603381257772,2.702271687005438,0.9178891318671784,50.05038156955896,0.9230603776442134,0.8087762985283747,0
433.0,266.6744892330835,65.86954020828253,83.2683101280813,1.7417755291390922,0.9508848770844754,49.87626583545529,2.3146244859467924,0.7032287227859142,0
433.0,266.6744892330835,62.59526936370955,72.63462492283314,1.2277677531967663,0.9600685816520375,49.787844405861115,2.146496763725978,0.9215756008006245,0
433.0,266.6744892330835,67.99997103962419,77.56978074737152,1.7707815299065413,0.9381232698200309,49.98971558368639,1.9866028266821683,0.676731580874238,0
433.0,266.6744892330835,62.989825948273875,80.83709127638761,2.30901435549181,0.9528207331164512,50.05059398365337,2.4951767055187535,0.7683771134623042,0
433.0,266.6744892330835,56.93265669865799,82.79302839298356,1.8327462468216267,0.9541238196405865,49.93956614305534,1.8366480025110874,0.6509973763693738,0
433.0,266.6744892330835,63.17898758256031,82.25862703284191,1.8402216188404596,0.968963536507246,50.09795929508409,1.3325980808905116,0.8401474629947786,0
433.0,266.6744892330835,66.32798194458604,83.21420273112116,3.106095654692343,0.9722397542762129,49.78487703821293,2.884149154198386,0.8838115216447681,3
433.0,266.6744892330835,68.11198435261645,80.175204416308,2.0448040799638045,0.9263721203340239,49.98500121086003,1.1828523321851163,0.7502782370921579,0
433.0,266.6744892330835,65.89708406415635,85.46234113014607,1.864700054168315,0.9752364082586822,50.01293069751664,2.190023731729513,0.9124382058600211,0
433.0,266.6744892330835,62.66592527105109,78.71802595229549,2.230848459062106,0.9969409496674546,50.052241861328255,2.1034219259982625,0.7403114170384925,0
433.0,266.6744892330835,61.41566889821205,84.67603973026695,1.4706803253014593,0.9512633091861434,50.032931578515175,2.197412872203851,0.6671071919134077,0
433.0,266.6744892330835,60.886892922554495,79.5489742322573,1.7691852048717696,0.8228783289140185,49.899823172143535,2.034235684264335,0.8448939989837593,6
433.0,266.6744892330835,67.49818550562979,76.11087224220847,2.5747098641318575,0.9439819196127728,49.972467677649455,2.375687993537973,0.7216058189117465,0
433.0,266.6744892330835,63.52525160853986,83.7432262180212,1.6632546878780659,0.955579883244476,49.916465294674026,3.072574563886694,0.6781592734430802,0
433.0,266.6744892330835,63.22946179276006,81.36061350123553,2.6122922188130717,0.9824679312459809,49.84630520399737,2.133875612182231,0.8024362747252909,0
433.0,266.6744892330835,60.98162716015135,84.9173504163322,2.8388504070382203,0.9389282351658401,50.05689830791853,2.814198311564269,0.7411717951648745,0
433.0,266.6744892330835,62.06717960218641,79.4073943229091,1.6204797763956758,0.950669175419846,49.93781816994936,2.3506865324196116,0.6399220717163314,0
433.0,266.6744892330835,55.03132178714272,81.12216970954272,2.613834496236646,0.9258071796261759,50.16725723868377,2.2095095046830227,0.7830880232214457,0
433.0,266.6744892330835,60.046538056811485,81.88824075466036,1.5425204661086518,0.9516255368553405,50.15834650253841,1.8466098035643148,0.7596433718793489,0
433.0,266.6744892330835,59.538436176637106,79.0507746509156,2.6065488499895917,0.9528343382727981,50.23193295399817,18.376234304402484,0.8591310120594268,7
433.0,266.6744892330835,63.545969599279815,78.77653074179436,1.421625164831972,0.9192430534814225,49.87796826227842,1.64065903727836,0.7655427330742937,0
433.0,266.6744892330835,67.24505481709468,78.40847713118553,2.844845206679362,0.9878607282782331,50.002612243153976,0.7657285420578459,0.6949272975911361,0
433.0,266.6744892330835,66.86529467660318,86.00583790040892,1.6484685509994281,0.9586793484493009,50.05781170974739,1.7387989328864872,0.9691907354744415,0
433.0,266.6744892330835,61.38909346036514,87.88763789390082,2.456187306981435,0.9180457616045318,49.94837439840629,2.4658880487043526,0.8212271489505877,0
433.0,266.6744892330835,64.69739738846846,76.84491533570089,1.2093712145402595,0.9507222035066025,50.02418667015135,1.5152380552400104,0.801027901053207,0
433.0,266.6744892330835,65.24526704637178,79.30789876041356,1.3438603073305404,0.9187469042946784,49.866877020728595,2.1391645306101075,0.7126172605950567,0
433.0,266.6744892330835,57.52060900972291,82.64631434672263,1.3846122271169596,0.9447931901855647,49.923023112211915,1.71977245086003,0.9139488659417502,0
433.0,266.6744892330835,61.33496968361679,77.7701299911051,1.7035860313102553,0.939853344492229,50.09505380079285,2.212664530238297,0.902117213776474,0
433.0,266.6744892330835,58.635876939692466,84.03621857183502,1.0280062852574336,1.00399428280839,49.959379776137816,1.4188464218061911,0.7067467738300981,0
433.0,266.6744892330835,71.84720488212052,78.84790346635958,2.8746208110217637,0.9658803414708226,50.04575373461482,1.403201544839502,0.693280758118732,0
433.0,266.6744892330835,64.38826548679447,78.69453020643574,2.4080587180286663,0.9238390295688316,49.82571756682664,1.997519007979981,0.7916236366927595,0
433.0,266.6744892330835,67.21403190510458,83.61778042284976,1.8464525576444493,0.9705230856279373,50.02914499232118,1.6346590180981098,0.8232345054421644,0
433.0,266.6744892330835,69.04464600235649,77.86864235049515,1.9908254895479467,0.9762356780041515,49.905127817707886,0.9190772691236846,0.7825176796529063,0
433.0,266.6744892330835,110.81279258106524,80.77765405502979,2.3965281903287146,0.9745550451963859,49.987698607664306,2.0470897208402046,0.7376210412189079,4
433.0,266.6744892330835,71.00206953972213,78.0293171630858,1.47654450865903,0.9607330550505456,50.1185704154663,2.3594766553325335,0.6152873710470302,0
433.0,266.6744892330835,58.73705493817252,78.49261253926815,2.1405897811347265,0.9314875830045126,50.06416874371546,2.612313543613166,0.8107131100783618,0
433.0,266.6744892330835,65.28506562448543,80.80577683658977,2.764234213206266,0.9601567151257925,50.053829607904966,2.536253668654901,0.6856481769619857,0
433.0,266.6744892330835,62.026118727221686,76.15610697956943,1.1311351224743538,0.9110423297335767,50.05794425728673,2.0738496626133887,0.8056820840774997,0
433.0,266.6744892330835,66.5370334890455,82.4472116376179,2.4302367441798727,0.9383384512286211,49.98328782862136,2.14128997524415,0.7278746376414227,0
433.0,266.6744892330835,69.44299440165437,82.20334710046296,1.4805990859987221,0.9600580080982827,50.032627467084666,2.015155828747171,0.8713731437725841,0
433.0,266.6744892330835,62.35691659125121,81.75909205626527,2.619141535716818,0.9504254315347211,50.0308833012599,2.851107472317619,0.7899687951752641,0
433.0,266.6744892330835,74.0568751433249,81.8706465707049,2.1643260801866044,0.9680045731783047,49.93776218050092,2.239044998313728,0.5600823612084532,0
433.0,266.6744892330835,62.09738275097639,81.76573521326183,2.834952252175703,0.9578934305964596,49.88041169379648,2.22230133411007,0.7290976742713974,0
433.0,266.6744892330835,57.75071717259547,76.68107545631497,1.7729052208442422,0.9335931235093861,49.9182814533391,0.9529396861681114,0.7777983064742707,0
433.0,266.6744892330835,57.90817133533484,74.71757356405767,1.2371718427149525,0.9752516820685436,49.944814185410756,3.279099642834126,0.7724684725751886,0
433.0,266.6744892330835,74.30657798618198,85.65984393826822,2.8154645906314704,0.9691288069669524,49.937521045306596,2.413925047981209,0.7626449022823462,0
433.0,266.6744892330835,64.14907688737536,78.64031585201818,2.3481937237283574,0.9691061041714102,50.008840688629185,2.738765040527631,0.6681801116577692,0
433.0,266.6744892330835,60.78369697853129,79.5942713131039,2.2400297900433417,0.9226907595561563,50.01898478362125,2.288379033096536,0.7068204211359793,0
433.0,266.6744892330835,63.86757950575084,77.12168228982956,1.8138966119644735,0.9717749723940837,50.18845863059346,2.7716217641360945,0.8721033695525352,0
433.0,266.6744892330835,62.361115678770304,82.31431697574747,1.0520175793463555,0.9534059672432479,50.10329639471528,1.9025273957855209,0.6089175501912124,0
433.0,266.6744892330835,59.15041582144856,71.38321336015505,1.9862425474746819,0.9854450319333948,50.166125921454785,1.7714518717068641,0.8013600106569716,0
433.0,266.6744892330835,66.97654731229242,78.27968653537329,2.1767414529743334,0.9524301002280343,49.902362472871665,1.5537720803215482,0.7854778482170199,0
433.0,266.6744892330835,106.68948040697956,77.59046314795897,2.7463442844797608,0.9445775279791486,49.997863270565155,1.6263941604260883,0.7273521108098472,4
433.0,266.6744892330835,70.35562286892326,77.81552967179664,1.9245821896967221,0.9452600165787968,50.03512888094245,2.844946728313145,0.5552113362736527,0
433.0,266.6744892330835,67.43679901595192,81.66613804289966,1.9477593268115667,0.9971116051713641,49.916225201840625,2.3054049168773876,0.7241599279792832,0
433.0,266.6744892330835,60.8844096932596,79.50746176513849,2.234999130381585,0.9882942461199598,50.101206786470385,0.8579260712588299,0.7807064516570242,0
433.0,266.6744892330835,78.21091731787428,78.6943870141491,1.4523272180715416,0.945645380310231,49.88757074057942,2.3250951903653774,0.9673738373468238,3
433.0,266.6744892330835,64.0855177944758,84.12462925744455,1.6770179104377323,0.9340161598669949,49.9517256477818,1.5233356958706439,0.7520793707675407,0
433.0,266.6744892330835,63.19763297897702,81.53424650278986,2.158735967365545,0.9493616301071327,49.993895657453,1.6320707753385826,0.6053871967439837,0
433.0,266.6744892330835,66.49376454182843,77.74462684971445,1.7868212018972283,0.972968914183935,50.011327041053775,1.2808610108413165,0.7319520086409373,0
433.0,266.6744892330835,70.94072867353492,81.61023086903738,2.3826951070852167,0.9461635708358672,49.87808853886808,2.058860608690455,0.7862570815026484,0
433.0,229.7724976784389,63.326123339467294,78.78905461027401,1.5224387103253236,0.9584719813118692,50.20625249192432,1.4662335428728634,0.6856450167682537,9
433.0,144.50123047346662,66.32528022420156,79.8649195315134,2.5743667414647193,0.97864684062435,49.881098871762,1.8723740289488733,0.8021295290595756,9
433.0,266.6744892330835,67.41886370475923,79.29375313426033,2.1429924703612295,0.9414231412873912,49.86720634862316,2.541589298528128,0.6976003426544642,0
